Date,AAPL,ABT,ADBE,ADUS,AMGN,AMZN,CAT,CMCSA,COST,CSCO,CVX,DIS,ECL,EMR,EOG,EXEL,FFIV,GD,GE,GOOGL,GS,HD,INCY,JNJ,JPM,KO,LNN,MCD,MDT,MS,MSFT,MU,NEE,NTAP,NVDA,OII,OKE,PG,PH,PLAB,PLD,PLUS,QCOM,REGN,SHW,TJX,TXN,UNH,UNP,WMT,^GSPC
2019-04-30,47.77536392211914,69.7137680053711,289.25,67.9000015258789,142.8733673095703,96.32599639892578,120.4397964477539,33.13029479980469,221.9157257080078,45.37065124511719,86.74777221679688,131.1976776123047,170.5011749267578,60.001461029052734,70.91105651855469,19.65999984741211,156.89999389648438,151.50787353515625,49.022098541259766,59.38292694091797,173.12213134765625,169.11924743652344,76.80000305175781,114.91258239746094,95.52801513671875,39.37718963623047,78.16928100585938,165.73013305664062,72.32160186767578,38.690162658691406,121.94371795654297,41.01427459716797,40.315555572509766,60.08673858642578,4.486504554748535,19.200000762939453,42.736358642578125,88.55482482910156,162.83636474609375,9.34000015258789,62.75335693359375,46.40547561645508,72.43069458007812,339.9321594238281,141.7648162841797,49.67318344116211,95.72272491455078,205.84446716308594,150.1228790283203,30.84642791748047,2945.830078125
2019-05-31,41.8410530090332,66.7082748413086,270.8999938964844,68.37999725341797,133.96185302734375,88.75350189208984,103.49943542480469,31.204736709594727,217.12278747558594,42.19186019897461,83.07017517089844,126.47543334960938,170.5104217529297,51.298927307128906,60.44972229003906,19.59000015258789,132.0800018310547,136.33338928222656,45.50331115722656,54.80351257324219,154.11544799804688,157.6204833984375,78.62999725341797,107.46389770507812,87.22232818603516,39.433387756347656,73.29537200927734,167.29129028320312,75.39166259765625,32.628047943115234,115.90986633300781,31.799230575561523,41.35709762573242,48.828208923339844,3.3615221977233887,16.399999618530273,40.024845123291016,85.58580017089844,137.678466796875,8.109999656677246,60.29789352416992,34.77580642700195,56.1920166015625,298.8993835449219,131.08106994628906,45.718650817871094,85.29852294921875,213.55467224121094,142.16307067871094,30.58814239501953,2752.06005859375
2019-06-30,47.3021125793457,73.69194030761719,294.6499938964844,74.94999694824219,148.08935546875,94.68150329589844,117.73587799072266,32.178932189941406,239.4894256591797,44.381324768066406,90.79712677001953,133.75515747070312,183.29966735839844,56.817134857177734,68.7774429321289,21.3700008392334,145.6300048828125,154.1359100341797,50.66150665283203,53.62967300415039,172.78762817382812,173.87551879882812,84.95999908447266,114.12562561035156,92.02958679199219,41.18913650512695,75.90848541259766,175.21412658691406,79.30863952636719,35.129886627197266,125.54400634765625,37.63054656982422,42.74464797973633,50.89020538330078,4.075467586517334,20.389999389648438,43.28999710083008,91.19116973876953,153.6680908203125,8.199999809265137,66.00455474853516,33.92929458618164,64.55549621582031,310.0738830566406,143.21881103515625,48.07320785522461,93.84391784667969,216.46087646484375,144.14915466308594,33.31707000732422,2941.760009765625
2019-07-31,50.915733337402344,76.60643768310547,298.8599853515625,80.58999633789062,149.93760681152344,93.33899688720703,114.62006378173828,33.01865005493164,249.7936248779297,45.208152770996094,89.82669067382812,137.83145141601562,187.282470703125,55.25023651123047,63.58699417114258,21.270000457763672,146.72000122070312,158.5093536376953,50.420265197753906,60.33586502075195,185.9029083251953,178.65774536132812,84.91999816894531,106.70189666748047,96.16287231445312,42.57235336303711,84.22785186767578,177.79605102539062,83.47007751464844,36.00993728637695,127.70890045166016,43.77391815185547,43.22663497924805,48.61943435668945,4.186888694763184,15.449999809265137,44.0889778137207,98.80449676513672,158.250732421875,9.630000114440918,66.4247817993164,37.354705810546875,62.085968017578125,301.9109802246094,160.32858276367188,49.60050964355469,102.83501434326172,220.89639282226562,153.38916015625,33.28389358520508,2980.3798828125
2019-08-31,50.07759094238281,75.0408935546875,284.510009765625,87.9800033569336,168.83692932128906,88.81449890136719,103.5906753540039,33.85232925415039,267.7213439941406,38.19844055175781,86.7768783569336,132.28965759277344,191.53440856933594,51.184326171875,54.95072937011719,19.850000381469727,128.72999572753906,163.0530548095703,39.805484771728516,58.96540451049805,173.2857208251953,190.54653930664062,81.81999969482422,105.9659423828125,91.07289123535156,44.52180862426758,81.78765106201172,184.8856964111328,88.34199523925781,33.528995513916016,129.62921142578125,44.14446258544922,45.968196868896484,39.949562072753906,4.160978317260742,12.960000038146973,45.413272857666016,100.63764953613281,150.67185974121094,10.800000190734863,68.90512084960938,40.21906280517578,65.99816131591797,287.3385009765625,164.974853515625,50.1888542175293,101.79850006103516,207.58102416992188,138.90513610839844,34.62346649169922,2926.4599609375
2019-09-30,53.73133850097656,73.58970642089844,276.25,79.27999877929688,156.60836791992188,86.79550170898438,109.95415496826172,34.479515075683594,261.6812438964844,40.32012176513672,87.42555236816406,125.60096740722656,184.28289794921875,57.4288444519043,54.97294998168945,17.68000030517578,140.4199981689453,155.77288818359375,43.1812858581543,60.481475830078125,176.10707092285156,195.1673126220703,74.2300033569336,106.80799102783203,97.56388092041016,44.358428955078125,86.04104614257812,182.1205596923828,89.38824462890625,34.48257827758789,130.72935485839844,41.78462219238281,48.88684844970703,43.64860153198242,4.3239288330078125,13.550000190734863,46.948707580566406,104.11135864257812,164.16024780273438,10.880000114440918,70.66117095947266,37.44821548461914,65.24767303466797,274.8067321777344,172.21588134765625,50.89186477661133,106.31466674804688,193.69332885742188,138.92227172851562,35.96284484863281,2976.739990234375
2019-10-31,59.678565979003906,73.83171844482422,277.92999267578125,84.20999908447266,172.58401489257812,88.83300018310547,120.89917755126953,34.441104888916016,270.44195556640625,39.06330490112305,85.61217498779297,125.21544647216797,178.72764587402344,60.25475311279297,51.550621032714844,15.449999809265137,144.0800018310547,151.59104919433594,48.204620361328125,62.34673309326172,181.33343505859375,197.3207244873047,83.91999816894531,109.0038833618164,104.3870620727539,44.35028076171875,87.48662567138672,166.84417724609375,89.61869049072266,37.4942512512207,134.8102569580078,46.367759704589844,50.009403228759766,46.88792419433594,4.993371963500977,14.15999984741211,44.48945999145508,104.88591003417969,166.7779541015625,11.800000190734863,72.7672348022461,38.45221710205078,68.80599212646484,303.4167175292969,179.2471466064453,52.6357421875,97.79192352294922,225.2268829345703,141.9069366455078,35.53254318237305,3037.56005859375
2019-11-30,64.30686950683594,75.45653533935547,309.5299987792969,93.20999908447266,191.22195434570312,90.04000091552734,126.9792251586914,33.92625045776367,272.89971923828125,37.25444412231445,87.19271850585938,146.0911102294922,173.70274353027344,63.87546157836914,52.73320388793945,16.6299991607666,145.7100067138672,155.82667541503906,54.43547821044922,64.58987426757812,189.16705322265625,185.48550415039062,94.16000366210938,114.28945922851562,110.10274505615234,43.83603286743164,83.89713287353516,166.018310546875,91.66780853271484,40.28697967529297,142.82640075683594,46.32876968383789,49.32345199584961,50.83999252319336,5.387831687927246,13.40999984741211,45.867759704589844,102.82205963134766,181.48629760742188,11.760000228881836,75.90975189208984,41.12955093383789,71.4662094116211,365.55035400390625,182.9833526611328,56.03372573852539,99.63189697265625,249.4429931640625,151.76461791992188,36.08707809448242,3140.97998046875
2019-12-31,70.65936279296875,76.70164489746094,329.80999755859375,97.22000122070312,196.39520263671875,92.39199829101562,129.56739807128906,34.556365966796875,267.5384521484375,39.43329620361328,89.70881652832031,140.22792053222656,180.03985595703125,65.9510498046875,62.298095703125,17.6200008392334,139.64999389648438,151.20526123046875,53.95301818847656,66.33824920654297,196.49952697753906,184.8686981201172,87.31999969482422,121.25538635253906,116.48694610595703,45.43678283691406,89.26272583007812,168.69024658203125,93.8083267211914,41.62228775024414,148.7892303466797,52.442874908447266,51.08273696899414,52.232872009277344,5.849206924438477,14.90999984741211,48.85028839111328,105.21444702148438,187.9043731689453,15.760000228881836,74.36288452148438,41.48390579223633,76.05452728271484,371.9698181152344,183.11203002929688,55.96957778930664,106.32869720458984,263.0263671875,155.90386962890625,36.1728515625,3230.780029296875
2020-01-31,74.47564697265625,77.27570343017578,351.1400146484375,94.33999633789062,176.01187133789062,100.43599700927734,116.04859161376953,33.34532165527344,278.09716796875,38.07496643066406,79.75607299804688,134.10028076171875,182.9505157470703,61.946937561035156,54.40885925292969,17.200000762939453,122.12000274658203,151.27459716796875,60.18953323364258,70.96371459960938,203.18263244628906,193.09713745117188,73.06999969482422,123.7491683959961,111.31421661376953,47.94053268432617,93.01959991455078,182.6559600830078,95.45381164550781,42.829734802246094,160.61129760742188,51.77003479003906,56.57577896118164,45.15517044067383,5.8772969245910645,12.40999984741211,48.93355941772461,105.60227966308594,178.65615844726562,12.779999732971191,77.48285675048828,39.23474884033203,73.53744506835938,334.78076171875,174.78074645996094,54.117977142333984,100.71891784667969,243.7633056640625,154.7224578857422,34.848785400390625,3225.52001953125
2020-02-29,65.9332046508789,68.3101806640625,345.1199951171875,76.2699966430664,163.87132263183594,94.1875,109.76687622070312,31.214431762695312,256.4450378417969,33.072288513183594,70.29531860351562,114.0691146850586,168.34133911132812,55.81361389160156,47.20756530761719,18.59000015258789,119.94999694824219,137.6940460205078,52.599361419677734,66.33130645751953,172.6283416748047,184.41163635253906,75.41000366210938,112.50021362304688,97.64802551269531,43.909912109375,92.35134887695312,166.79090881347656,83.2409439086914,36.904388427734375,153.273193359375,51.25320816040039,53.597225189208984,39.506553649902344,6.717551231384277,10.539999961853027,43.606876373291016,95.95048522949219,169.39501953125,12.449999809265137,70.30853271484375,37.285804748535156,67.49483489990234,440.4139404296875,162.56825256347656,55.01720428466797,95.28433990478516,228.11483764648438,138.6229705810547,32.77593994140625,2954.219970703125
2020-03-31,61.33360290527344,69.97735595703125,318.239990234375,67.5999984741211,166.3327178955078,97.48600006103516,102.52210235595703,26.716598510742188,260.08453369140625,32.558773040771484,54.570377349853516,93.65979766845703,145.75384521484375,41.48369598388672,26.805179595947266,17.219999313354492,106.62999725341797,114.08538055419922,38.42405700683594,57.54987335205078,132.92135620117188,159.11605834960938,73.2300033569336,109.69778442382812,75.71485900878906,36.643375396728516,85.40376281738281,142.03472900390625,75.03376770019531,27.86473274230957,149.20510864257812,41.01427459716797,51.022972106933594,35.25316619873047,6.556621074676514,2.940000057220459,14.254587173461914,93.21339416503906,118.9349594116211,10.260000228881836,67.60543060302734,30.818864822387695,58.77838897705078,483.7252502441406,144.5638427734375,43.98616409301758,83.42179870605469,224.08880615234375,122.34149169921875,34.73698806762695,2584.590087890625
2020-04-30,70.86324310302734,82.00927734375,353.6400146484375,81.0199966430664,196.27145385742188,123.69999694824219,103.76648712158203,29.242164611816406,277.0162353515625,35.434322357177734,69.28617858886719,104.8582534790039,180.988037109375,49.64982604980469,35.77183532714844,24.700000762939453,139.25999450683594,113.55758666992188,32.90725326538086,66.70030212402344,157.7102813720703,187.34127807617188,97.66000366210938,125.51705169677734,81.37061309814453,38.00145721435547,83.9303207397461,161.1129608154297,81.23251342773438,32.59922409057617,169.54568481445312,46.69930648803711,49.008506774902344,37.461448669433594,7.269990921020508,5.139999866485596,20.208755493164062,100.54850006103516,144.96266174316406,11.949999809265137,75.05827331542969,34.820098876953125,68.35321044921875,520.9636840820312,168.74070739746094,45.126991271972656,96.89550018310547,262.80877685546875,138.60572814941406,37.16142654418945,2912.429931640625
2020-05-31,76.89327239990234,84.52947235107422,386.6000061035156,98.95999908447266,189.73629760742188,122.11849975585938,107.11003875732422,30.77305030822754,282.0172119140625,39.982765197753906,70.0740966796875,113.72976684570312,198.8343048095703,53.6402587890625,38.376976013183594,24.709999084472656,144.9199981689453,127.650146484375,31.79421043395996,71.0003890991211,170.0043487548828,211.75704956054688,101.91000366210938,125.30050659179688,82.68770599365234,38.65565490722656,87.91368865966797,161.11492919921875,82.02294921875,36.54286575317383,173.85064697265625,46.71881866455078,54.19096755981445,38.12046813964844,8.830546379089355,6.420000076293945,24.773107528686523,98.88504791259766,165.9466552734375,11.989999771118164,76.9677505493164,36.276885986328125,70.27339935302734,607.0810546875,187.26820373535156,48.54026412963867,99.89905548095703,273.93328857421875,148.16741943359375,38.09565734863281,3044.31005859375
2020-06-30,88.22628784179688,81.42150115966797,435.30999755859375,92.55999755859375,194.82456970214844,137.9409942626953,112.7896499633789,30.471220016479492,277.20831298828125,38.99616241455078,68.18659210205078,108.11600494384766,186.51524353027344,54.528114318847656,38.14356994628906,23.739999771118164,139.47999572753906,129.93658447265625,33.10198211669922,70.23417663574219,170.9820098876953,214.7617645263672,103.97000122070312,118.46057891845703,79.92607879638672,37.33559036254883,86.31304168701172,159.5151824951172,76.79935455322266,39.93259811401367,193.07147216796875,50.23907470703125,51.208065032958984,37.9749641418457,9.45395565032959,6.389999866485596,22.430166244506836,101.99866485595703,168.98951721191406,11.130000114440918,78.99212646484375,34.78564453125,79.86209869384766,617.8197631835938,182.22267150878906,46.51622772216797,106.82316589355469,266.1788330078125,147.47833251953125,36.781375885009766,3100.2900390625
2020-07-31,102.79528045654297,89.97127532958984,444.32000732421875,96.41000366210938,202.10177612304688,158.23399353027344,119.36551666259766,33.45737075805664,298.25439453125,39.69097137451172,64.14415740966797,113.38072967529297,175.3871307373047,54.510528564453125,35.55583572387695,23.09000015258789,135.89999389648438,128.5177764892578,29.41860008239746,73.69622039794922,171.2761993408203,227.60414123535156,98.76000213623047,122.78185272216797,82.91858673095703,39.47478485107422,90.76866149902344,167.99810791015625,80.80266571044922,40.69365692138672,194.49456787109375,48.81536865234375,59.84970474243164,38.33555221557617,10.565805435180664,5.619999885559082,19.47178077697754,112.55715942382812,164.97848510742188,11.880000114440918,89.22480010986328,36.68537902832031,92.47053527832031,626.1611938476562,204.31900024414062,47.83184814453125,108.04985809326172,273.2449951171875,151.211669921875,39.73543167114258,3271.1201171875
2020-08-31,125.05754089355469,97.86521911621094,513.3900146484375,93.66000366210938,210.6484832763672,172.54800415039062,127.8364028930664,35.02860641479492,318.5301818847656,35.578617095947266,65.06114959716797,127.85628509521484,184.7621307373047,61.496646881103516,34.40985107421875,22.219999313354492,132.3300018310547,130.80364990234375,30.7271671295166,80.70850372314453,178.32794189453125,244.3643035888672,96.3499984741211,130.08595275878906,85.96454620361328,41.38835906982422,93.8215103149414,185.7154998779297,90.00685119628906,43.50757598876953,214.4792022705078,44.37849044799805,59.823692321777344,41.00953674316406,13.31282901763916,5.389999866485596,19.17178726196289,118.7464370727539,190.75779724121094,10.029999732971191,86.21171569824219,37.758270263671875,104.28216552734375,614.134521484375,212.0401153564453,50.40790557861328,120.41777038574219,282.0619201660156,168.705322265625,42.81257247924805,3500.31005859375
2020-09-30,112.23583221435547,97.29306030273438,490.42999267578125,94.51000213623047,211.3469696044922,157.43649291992188,133.98080444335938,36.162109375,325.2551574707031,33.193790435791016,55.81319808959961,120.30340576171875,187.78309631347656,58.04425811767578,27.27591323852539,24.450000762939453,122.7699966430664,121.23968505859375,30.243959426879883,72.58926391601562,174.93324279785156,239.3358917236328,89.73999786376953,126.24471282958984,82.60112762451172,41.5886116027832,90.77015686035156,190.9081268310547,87.52666473388672,40.25241470336914,200.02406311035156,45.792449951171875,59.478675842285156,37.93749237060547,13.472139358520508,3.5199999809265137,18.125289916992188,119.31300354003906,187.3595428466797,9.960000038146973,85.64575958251953,36.025882720947266,103.59069061279297,554.5469360351562,220.15771484375,51.19912338256836,120.95989990234375,282.5174560546875,172.58900451660156,43.139408111572266,3363.0
2020-10-31,105.5003433227539,94.28060913085938,447.1000061035156,97.56999969482422,180.3966064453125,151.8074951171875,141.9390106201172,33.18622970581055,328.2852783203125,30.531831741333008,53.87525939941406,117.55953216552734,172.51348876953125,57.353759765625,26.247371673583984,20.479999542236328,132.94000244140625,115.90142059326172,36.02089309692383,80.04381561279297,164.54881286621094,229.85581970214844,86.63999938964844,116.26416778564453,84.90039825439453,40.48508834838867,98.8632583618164,185.26324462890625,84.70512390136719,40.38303756713867,192.5491485595703,49.088401794433594,62.75304412841797,38.39406967163086,12.479938507080078,4.079999923706055,20.87425422668457,118.34407043457031,192.93382263183594,9.75,84.43709564208984,33.22551345825195,108.59066009521484,538.4784545898438,217.38967895507812,46.73701858520508,123.36469268798828,276.509521484375,155.33621215820312,42.781734466552734,3269.9599609375
